# Lightning emoji catalogue; Unicode Emoji 17.0; emojis crate 0.8.2
# emoji\tname\taliases\tcategory\tbaseEmoji\ttone
🛞	wheel	wheel	Travel & Places	🛞	none
🚨	police car light	rotating_light	Travel & Places	🚨	none
🚥	horizontal traffic light	traffic_light	Travel & Places	🚥	none
🚦	vertical traffic light	vertical_traffic_light	Travel & Places	🚦	none
🛑	stop sign	stop_sign	Travel & Places	🛑	none
🚧	construction	construction	Travel & Places	🚧	none
⚓	anchor	anchor	Travel & Places	⚓	none
🛟	ring buoy	ring_buoy	Travel & Places	🛟	none
⛵	sailboat	boat sailboat	Travel & Places	⛵	none
🛶	canoe	canoe	Travel & Places	🛶	none
🚤	speedboat	speedboat	Travel & Places	🚤	none
🛳️	passenger ship	passenger_ship	Travel & Places	🛳️	none
⛴️	ferry	ferry	Travel & Places	⛴️	none
🛥️	motor boat	motor_boat	Travel & Places	🛥️	none
🚢	ship	ship	Travel & Places	🚢	none
✈️	airplane	airplane	Travel & Places	✈️	none
🛩️	small airplane	small_airplane	Travel & Places	🛩️	none
🛫	airplane departure	flight_departure	Travel & Places	🛫	none
🛬	airplane arrival	flight_arrival	Travel & Places	🛬	none
🪂	parachute	parachute	Travel & Places	🪂	none
💺	seat	seat	Travel & Places	💺	none
🚁	helicopter	helicopter	Travel & Places	🚁	none
🚟	suspension railway	suspension_railway	Travel & Places	🚟	none
🚠	mountain cableway	mountain_cableway	Travel & Places	🚠	none
🚡	aerial tramway	aerial_tramway	Travel & Places	🚡	none
🛰️	satellite	artificial_satellite	Travel & Places	🛰️	none
🚀	rocket	rocket	Travel & Places	🚀	none
🛸	flying saucer	flying_saucer	Travel & Places	🛸	none
🛎️	bellhop bell	bellhop_bell	Travel & Places	🛎️	none
🧳	luggage	luggage	Travel & Places	🧳	none
⌛	hourglass done	hourglass	Travel & Places	⌛	none
⏳	hourglass not done	hourglass_flowing_sand	Travel & Places	⏳	none
⌚	watch	watch	Travel & Places	⌚	none
⏰	alarm clock	alarm_clock	Travel & Places	⏰	none
⏱️	stopwatch	stopwatch	Travel & Places	⏱️	none
⏲️	timer clock	timer_clock	Travel & Places	⏲️	none
🕰️	mantelpiece clock	mantelpiece_clock	Travel & Places	🕰️	none
🕛	twelve o’clock	clock12	Travel & Places	🕛	none
🕧	twelve-thirty	clock1230	Travel & Places	🕧	none
🕐	one o’clock	clock1	Travel & Places	🕐	none
🕜	one-thirty	clock130	Travel & Places	🕜	none
🕑	two o’clock	clock2	Travel & Places	🕑	none
🕝	two-thirty	clock230	Travel & Places	🕝	none
🕒	three o’clock	clock3	Travel & Places	🕒	none
🕞	three-thirty	clock330	Travel & Places	🕞	none
🕓	four o’clock	clock4	Travel & Places	🕓	none
🕟	four-thirty	clock430	Travel & Places	🕟	none
🕔	five o’clock	clock5	Travel & Places	🕔	none
🕠	five-thirty	clock530	Travel & Places	🕠	none
🕕	six o’clock	clock6	Travel & Places	🕕	none
🕡	six-thirty	clock630	Travel & Places	🕡	none
🕖	seven o’clock	clock7	Travel & Places	🕖	none
🕢	seven-thirty	clock730	Travel & Places	🕢	none
🕗	eight o’clock	clock8	Travel & Places	🕗	none
🕣	eight-thirty	clock830	Travel & Places	🕣	none
🕘	nine o’clock	clock9	Travel & Places	🕘	none
🕤	nine-thirty	clock930	Travel & Places	🕤	none
🕙	ten o’clock	clock10	Travel & Places	🕙	none
🕥	ten-thirty	clock1030	Travel & Places	🕥	none
🕚	eleven o’clock	clock11	Travel & Places	🕚	none
🕦	eleven-thirty	clock1130	Travel & Places	🕦	none
🌑	new moon	new_moon	Travel & Places	🌑	none
🌒	waxing crescent moon	waxing_crescent_moon	Travel & Places	🌒	none
🌓	first quarter moon	first_quarter_moon	Travel & Places	🌓	none
🌔	waxing gibbous moon	moon waxing_gibbous_moon	Travel & Places	🌔	none
🌕	full moon	full_moon	Travel & Places	🌕	none
🌖	waning gibbous moon	waning_gibbous_moon	Travel & Places	🌖	none
🌗	last quarter moon	last_quarter_moon	Travel & Places	🌗	none
🌘	waning crescent moon	waning_crescent_moon	Travel & Places	🌘	none
🌙	crescent moon	crescent_moon	Travel & Places	🌙	none
🌚	new moon face	new_moon_with_face	Travel & Places	🌚	none
🌛	first quarter moon face	first_quarter_moon_with_face	Travel & Places	🌛	none
🌜	last quarter moon face	last_quarter_moon_with_face	Travel & Places	🌜	none
🌡️	thermometer	thermometer	Travel & Places	🌡️	none
☀️	sun	sunny	Travel & Places	☀️	none
🌝	full moon face	full_moon_with_face	Travel & Places	🌝	none
🌞	sun with face	sun_with_face	Travel & Places	🌞	none
🪐	ringed planet	ringed_planet	Travel & Places	🪐	none
⭐	star	star	Travel & Places	⭐	none
🌟	glowing star	star2	Travel & Places	🌟	none
🌠	shooting star	stars	Travel & Places	🌠	none
🌌	milky way	milky_way	Travel & Places	🌌	none
☁️	cloud	cloud	Travel & Places	☁️	none
⛅	sun behind cloud	partly_sunny	Travel & Places	⛅	none
⛈️	cloud with lightning and rain	cloud_with_lightning_and_rain	Travel & Places	⛈️	none
🌤️	sun behind small cloud	sun_behind_small_cloud	Travel & Places	🌤️	none
🌥️	sun behind large cloud	sun_behind_large_cloud	Travel & Places	🌥️	none
🌦️	sun behind rain cloud	sun_behind_rain_cloud	Travel & Places	🌦️	none
🌧️	cloud with rain	cloud_with_rain	Travel & Places	🌧️	none
🌨️	cloud with snow	cloud_with_snow	Travel & Places	🌨️	none
🌩️	cloud with lightning	cloud_with_lightning	Travel & Places	🌩️	none
🌪️	tornado	tornado	Travel & Places	🌪️	none
🌫️	fog	fog	Travel & Places	🌫️	none
🌬️	wind face	wind_face	Travel & Places	🌬️	none
🌀	cyclone	cyclone	Travel & Places	🌀	none
🌈	rainbow	rainbow	Travel & Places	🌈	none
🌂	closed umbrella	closed_umbrella	Travel & Places	🌂	none
☂️	umbrella	open_umbrella	Travel & Places	☂️	none
☔	umbrella with rain drops	umbrella	Travel & Places	☔	none
⛱️	umbrella on ground	parasol_on_ground	Travel & Places	⛱️	none
⚡	high voltage	zap	Travel & Places	⚡	none
❄️	snowflake	snowflake	Travel & Places	❄️	none
☃️	snowman	snowman_with_snow	Travel & Places	☃️	none
⛄	snowman without snow	snowman	Travel & Places	⛄	none
☄️	comet	comet	Travel & Places	☄️	none
🔥	fire	fire	Travel & Places	🔥	none
💧	droplet	droplet	Travel & Places	💧	none
🌊	water wave	ocean	Travel & Places	🌊	none
🎃	jack-o-lantern	jack_o_lantern	Activities	🎃	none
🎄	Christmas tree	christmas_tree	Activities	🎄	none
🎆	fireworks	fireworks	Activities	🎆	none
🎇	sparkler	sparkler	Activities	🎇	none
🧨	firecracker	firecracker	Activities	🧨	none
✨	sparkles	sparkles	Activities	✨	none
🎈	balloon	balloon	Activities	🎈	none
🎉	party popper	tada	Activities	🎉	none
🎊	confetti ball	confetti_ball	Activities	🎊	none
🎋	tanabata tree	tanabata_tree	Activities	🎋	none
🎍	pine decoration	bamboo	Activities	🎍	none
🎎	Japanese dolls	dolls	Activities	🎎	none
🎏	carp streamer	flags	Activities	🎏	none
🎐	wind chime	wind_chime	Activities	🎐	none
🎑	moon viewing ceremony	rice_scene	Activities	🎑	none
🧧	red envelope	red_envelope	Activities	🧧	none
🎀	ribbon	ribbon	Activities	🎀	none
🎁	wrapped gift	gift	Activities	🎁	none
🎗️	reminder ribbon	reminder_ribbon	Activities	🎗️	none
🎟️	admission tickets	tickets	Activities	🎟️	none
🎫	ticket	ticket	Activities	🎫	none
🎖️	military medal	medal_military	Activities	🎖️	none
🏆	trophy	trophy	Activities	🏆	none
🏅	sports medal	medal_sports	Activities	🏅	none
🥇	1st place medal	1st_place_medal	Activities	🥇	none
🥈	2nd place medal	2nd_place_medal	Activities	🥈	none
🥉	3rd place medal	3rd_place_medal	Activities	🥉	none
⚽	soccer ball	soccer	Activities	⚽	none
⚾	baseball	baseball	Activities	⚾	none
🥎	softball	softball	Activities	🥎	none
🏀	basketball	basketball	Activities	🏀	none
🏐	volleyball	volleyball	Activities	🏐	none
🏈	american football	football	Activities	🏈	none
🏉	rugby football	rugby_football	Activities	🏉	none
🎾	tennis	tennis	Activities	🎾	none
🥏	flying disc	flying_disc	Activities	🥏	none
🎳	bowling	bowling	Activities	🎳	none
🏏	cricket game	cricket_game	Activities	🏏	none
🏑	field hockey	field_hockey	Activities	🏑	none
🏒	ice hockey	ice_hockey	Activities	🏒	none
🥍	lacrosse	lacrosse	Activities	🥍	none
🏓	ping pong	ping_pong	Activities	🏓	none
🏸	badminton	badminton	Activities	🏸	none
🥊	boxing glove	boxing_glove	Activities	🥊	none
🥋	martial arts uniform	martial_arts_uniform	Activities	🥋	none
🥅	goal net	goal_net	Activities	🥅	none
⛳	flag in hole	golf	Activities	⛳	none
⛸️	ice skate	ice_skate	Activities	⛸️	none
🎣	fishing pole	fishing_pole_and_fish	Activities	🎣	none
🤿	diving mask	diving_mask	Activities	🤿	none
🎽	running shirt	running_shirt_with_sash	Activities	🎽	none
🎿	skis	ski	Activities	🎿	none
🛷	sled	sled	Activities	🛷	none
🥌	curling stone	curling_stone	Activities	🥌	none
🎯	bullseye	dart	Activities	🎯	none
🪀	yo-yo	yo_yo	Activities	🪀	none
🪁	kite	kite	Activities	🪁	none
🔫	water pistol	gun	Activities	🔫	none
🎱	pool 8 ball	8ball	Activities	🎱	none
🔮	crystal ball	crystal_ball	Activities	🔮	none
🪄	magic wand	magic_wand	Activities	🪄	none
🎮	video game	video_game	Activities	🎮	none
🕹️	joystick	joystick	Activities	🕹️	none
🎰	slot machine	slot_machine	Activities	🎰	none
🎲	game die	game_die	Activities	🎲	none
🧩	puzzle piece	jigsaw	Activities	🧩	none
🧸	teddy bear	teddy_bear	Activities	🧸	none
🪅	piñata	pinata	Activities	🪅	none
🪩	mirror ball	mirror_ball	Activities	🪩	none
🪆	nesting dolls	nesting_dolls	Activities	🪆	none
♠️	spade suit	spades	Activities	♠️	none
♥️	heart suit	hearts	Activities	♥️	none
♦️	diamond suit	diamonds	Activities	♦️	none
♣️	club suit	clubs	Activities	♣️	none
♟️	chess pawn	chess_pawn	Activities	♟️	none
🃏	joker	black_joker	Activities	🃏	none
🀄	mahjong red dragon	mahjong	Activities	🀄	none
🎴	flower playing cards	flower_playing_cards	Activities	🎴	none
🎭	performing arts	performing_arts	Activities	🎭	none
🖼️	framed picture	framed_picture	Activities	🖼️	none
🎨	artist palette	art	Activities	🎨	none
🧵	thread	thread	Activities	🧵	none
🪡	sewing needle	sewing_needle	Activities	🪡	none
🧶	yarn	yarn	Activities	🧶	none
🪢	knot	knot	Activities	🪢	none
👓	glasses	eyeglasses	Objects	👓	none
🕶️	sunglasses	dark_sunglasses	Objects	🕶️	none
🥽	goggles	goggles	Objects	🥽	none
🥼	lab coat	lab_coat	Objects	🥼	none
🦺	safety vest	safety_vest	Objects	🦺	none
👔	necktie	necktie	Objects	👔	none
👕	t-shirt	shirt tshirt	Objects	👕	none
👖	jeans	jeans	Objects	👖	none
🧣	scarf	scarf	Objects	🧣	none
🧤	gloves	gloves	Objects	🧤	none
🧥	coat	coat	Objects	🧥	none
🧦	socks	socks	Objects	🧦	none
👗	dress	dress	Objects	👗	none
👘	kimono	kimono	Objects	👘	none
🥻	sari	sari	Objects	🥻	none
🩱	one-piece swimsuit	one_piece_swimsuit	Objects	🩱	none
🩲	briefs	swim_brief	Objects	🩲	none
🩳	shorts	shorts	Objects	🩳	none
👙	bikini	bikini	Objects	👙	none
👚	woman’s clothes	womans_clothes	Objects	👚	none
🪭	folding hand fan	folding_hand_fan	Objects	🪭	none
👛	purse	purse	Objects	👛	none
👜	handbag	handbag	Objects	👜	none
👝	clutch bag	pouch	Objects	👝	none
🛍️	shopping bags	shopping	Objects	🛍️	none
🎒	backpack	school_satchel	Objects	🎒	none
🩴	thong sandal	thong_sandal	Objects	🩴	none
👞	man’s shoe	mans_shoe shoe	Objects	👞	none
👟	running shoe	athletic_shoe	Objects	👟	none
🥾	hiking boot	hiking_boot	Objects	🥾	none
🥿	flat shoe	flat_shoe	Objects	🥿	none
👠	high-heeled shoe	high_heel	Objects	👠	none
👡	woman’s sandal	sandal	Objects	👡	none
🩰	ballet shoes	ballet_shoes	Objects	🩰	none
👢	woman’s boot	boot	Objects	👢	none
🪮	hair pick	hair_pick	Objects	🪮	none
👑	crown	crown	Objects	👑	none
👒	woman’s hat	womans_hat	Objects	👒	none
🎩	top hat	tophat	Objects	🎩	none
🎓	graduation cap	mortar_board	Objects	🎓	none
🧢	billed cap	billed_cap	Objects	🧢	none
🪖	military helmet	military_helmet	Objects	🪖	none
⛑️	rescue worker’s helmet	rescue_worker_helmet	Objects	⛑️	none
📿	prayer beads	prayer_beads	Objects	📿	none
💄	lipstick	lipstick	Objects	💄	none
💍	ring	ring	Objects	💍	none
💎	gem stone	gem	Objects	💎	none
🔇	muted speaker	mute	Objects	🔇	none
🔈	speaker low volume	speaker	Objects	🔈	none
🔉	speaker medium volume	sound	Objects	🔉	none
🔊	speaker high volume	loud_sound	Objects	🔊	none
📢	loudspeaker	loudspeaker	Objects	📢	none
📣	megaphone	mega	Objects	📣	none
📯	postal horn	postal_horn	Objects	📯	none
🔔	bell	bell	Objects	🔔	none
🔕	bell with slash	no_bell	Objects	🔕	none
🎼	musical score	musical_score	Objects	🎼	none
🎵	musical note	musical_note	Objects	🎵	none
🎶	musical notes	notes	Objects	🎶	none
🎙️	studio microphone	studio_microphone	Objects	🎙️	none
🎚️	level slider	level_slider	Objects	🎚️	none
🎛️	control knobs	control_knobs	Objects	🎛️	none
🎤	microphone	microphone	Objects	🎤	none
🎧	headphone	headphones	Objects	🎧	none
📻	radio	radio	Objects	📻	none
🎷	saxophone	saxophone	Objects	🎷	none
🎺	trumpet	trumpet	Objects	🎺	none
🪊	trombone		Objects	🪊	none
🪗	accordion	accordion	Objects	🪗	none
🎸	guitar	guitar	Objects	🎸	none
🎹	musical keyboard	musical_keyboard	Objects	🎹	none
🎻	violin	violin	Objects	🎻	none
🪕	banjo	banjo	Objects	🪕	none
🥁	drum	drum	Objects	🥁	none
🪘	long drum	long_drum	Objects	🪘	none
🪇	maracas	maracas	Objects	🪇	none
🪈	flute	flute	Objects	🪈	none
🪉	harp		Objects	🪉	none
📱	mobile phone	iphone	Objects	📱	none
📲	mobile phone with arrow	calling	Objects	📲	none
☎️	telephone	phone telephone	Objects	☎️	none
📞	telephone receiver	telephone_receiver	Objects	📞	none
📟	pager	pager	Objects	📟	none
📠	fax machine	fax	Objects	📠	none
🔋	battery	battery	Objects	🔋	none
🪫	low battery	low_battery	Objects	🪫	none
🔌	electric plug	electric_plug	Objects	🔌	none
💻	laptop	computer	Objects	💻	none
🖥️	desktop computer	desktop_computer	Objects	🖥️	none
🖨️	printer	printer	Objects	🖨️	none
⌨️	keyboard	keyboard	Objects	⌨️	none
🖱️	computer mouse	computer_mouse	Objects	🖱️	none
🖲️	trackball	trackball	Objects	🖲️	none
💽	computer disk	minidisc	Objects	💽	none
💾	floppy disk	floppy_disk	Objects	💾	none
💿	optical disk	cd	Objects	💿	none
📀	dvd	dvd	Objects	📀	none
🧮	abacus	abacus	Objects	🧮	none
🎥	movie camera	movie_camera	Objects	🎥	none
🎞️	film frames	film_strip	Objects	🎞️	none
📽️	film projector	film_projector	Objects	📽️	none
🎬	clapper board	clapper	Objects	🎬	none
📺	television	tv	Objects	📺	none
📷	camera	camera	Objects	📷	none
📸	camera with flash	camera_flash	Objects	📸	none
📹	video camera	video_camera	Objects	📹	none
📼	videocassette	vhs	Objects	📼	none
🔍	magnifying glass tilted left	mag	Objects	🔍	none
🔎	magnifying glass tilted right	mag_right	Objects	🔎	none
🕯️	candle	candle	Objects	🕯️	none
💡	light bulb	bulb	Objects	💡	none
🔦	flashlight	flashlight	Objects	🔦	none
🏮	red paper lantern	izakaya_lantern lantern	Objects	🏮	none
🪔	diya lamp	diya_lamp	Objects	🪔	none
📔	notebook with decorative cover	notebook_with_decorative_cover	Objects	📔	none
📕	closed book	closed_book	Objects	📕	none
📖	open book	book open_book	Objects	📖	none
📗	green book	green_book	Objects	📗	none
📘	blue book	blue_book	Objects	📘	none
📙	orange book	orange_book	Objects	📙	none
📚	books	books	Objects	📚	none
📓	notebook	notebook	Objects	📓	none
📒	ledger	ledger	Objects	📒	none
📃	page with curl	page_with_curl	Objects	📃	none
📜	scroll	scroll	Objects	📜	none
📄	page facing up	page_facing_up	Objects	📄	none
📰	newspaper	newspaper	Objects	📰	none
🗞️	rolled-up newspaper	newspaper_roll	Objects	🗞️	none
📑	bookmark tabs	bookmark_tabs	Objects	📑	none
🔖	bookmark	bookmark	Objects	🔖	none
🏷️	label	label	Objects	🏷️	none
🪙	coin	coin	Objects	🪙	none
💰	money bag	moneybag	Objects	💰	none
🪎	treasure chest		Objects	🪎	none
💴	yen banknote	yen	Objects	💴	none
💵	dollar banknote	dollar	Objects	💵	none
💶	euro banknote	euro	Objects	💶	none
💷	pound banknote	pound	Objects	💷	none
💸	money with wings	money_with_wings	Objects	💸	none
💳	credit card	credit_card	Objects	💳	none
🧾	receipt	receipt	Objects	🧾	none
💹	chart increasing with yen	chart	Objects	💹	none
✉️	envelope	envelope	Objects	✉️	none
📧	e-mail	email e-mail	Objects	📧	none
📨	incoming envelope	incoming_envelope	Objects	📨	none
📩	envelope with arrow	envelope_with_arrow	Objects	📩	none
📤	outbox tray	outbox_tray	Objects	📤	none
📥	inbox tray	inbox_tray	Objects	📥	none
📦	package	package	Objects	📦	none
📫	closed mailbox with raised flag	mailbox	Objects	📫	none
📪	closed mailbox with lowered flag	mailbox_closed	Objects	📪	none
📬	open mailbox with raised flag	mailbox_with_mail	Objects	📬	none
📭	open mailbox with lowered flag	mailbox_with_no_mail	Objects	📭	none
📮	postbox	postbox	Objects	📮	none
🗳️	ballot box with ballot	ballot_box	Objects	🗳️	none
✏️	pencil	pencil2	Objects	✏️	none
✒️	black nib	black_nib	Objects	✒️	none
🖋️	fountain pen	fountain_pen	Objects	🖋️	none
🖊️	pen	pen	Objects	🖊️	none
🖌️	paintbrush	paintbrush	Objects	🖌️	none
🖍️	crayon	crayon	Objects	🖍️	none
📝	memo	memo pencil	Objects	📝	none
💼	briefcase	briefcase	Objects	💼	none
📁	file folder	file_folder	Objects	📁	none
📂	open file folder	open_file_folder	Objects	📂	none
🗂️	card index dividers	card_index_dividers	Objects	🗂️	none
📅	calendar	date	Objects	📅	none
📆	tear-off calendar	calendar	Objects	📆	none
🗒️	spiral notepad	spiral_notepad	Objects	🗒️	none
🗓️	spiral calendar	spiral_calendar	Objects	🗓️	none
📇	card index	card_index	Objects	📇	none
📈	chart increasing	chart_with_upwards_trend	Objects	📈	none
📉	chart decreasing	chart_with_downwards_trend	Objects	📉	none
📊	bar chart	bar_chart	Objects	📊	none
📋	clipboard	clipboard	Objects	📋	none
📌	pushpin	pushpin	Objects	📌	none
📍	round pushpin	round_pushpin	Objects	📍	none
📎	paperclip	paperclip	Objects	📎	none
🖇️	linked paperclips	paperclips	Objects	🖇️	none
📏	straight ruler	straight_ruler	Objects	📏	none
📐	triangular ruler	triangular_ruler	Objects	📐	none
✂️	scissors	scissors	Objects	✂️	none
🗃️	card file box	card_file_box	Objects	🗃️	none
🗄️	file cabinet	file_cabinet	Objects	🗄️	none
🗑️	wastebasket	wastebasket	Objects	🗑️	none
🔒	locked	lock	Objects	🔒	none
🔓	unlocked	unlock	Objects	🔓	none
🔏	locked with pen	lock_with_ink_pen	Objects	🔏	none
🔐	locked with key	closed_lock_with_key	Objects	🔐	none
🔑	key	key	Objects	🔑	none
🗝️	old key	old_key	Objects	🗝️	none
🔨	hammer	hammer	Objects	🔨	none
🪓	axe	axe	Objects	🪓	none
⛏️	pick	pick	Objects	⛏️	none
⚒️	hammer and pick	hammer_and_pick	Objects	⚒️	none
🛠️	hammer and wrench	hammer_and_wrench	Objects	🛠️	none
🗡️	dagger	dagger	Objects	🗡️	none
⚔️	crossed swords	crossed_swords	Objects	⚔️	none
💣	bomb	bomb	Objects	💣	none
🪃	boomerang	boomerang	Objects	🪃	none
🏹	bow and arrow	bow_and_arrow	Objects	🏹	none
🛡️	shield	shield	Objects	🛡️	none
🪚	carpentry saw	carpentry_saw	Objects	🪚	none
🔧	wrench	wrench	Objects	🔧	none
🪛	screwdriver	screwdriver	Objects	🪛	none
🔩	nut and bolt	nut_and_bolt	Objects	🔩	none
⚙️	gear	gear	Objects	⚙️	none
🗜️	clamp	clamp	Objects	🗜️	none
⚖️	balance scale	balance_scale	Objects	⚖️	none
🦯	white cane	probing_cane	Objects	🦯	none
🔗	link	link	Objects	🔗	none
⛓️‍💥	broken chain		Objects	⛓️‍💥	none
⛓️	chains	chains	Objects	⛓️	none
🪝	hook	hook	Objects	🪝	none
🧰	toolbox	toolbox	Objects	🧰	none
🧲	magnet	magnet	Objects	🧲	none
🪜	ladder	ladder	Objects	🪜	none
🪏	shovel		Objects	🪏	none
⚗️	alembic	alembic	Objects	⚗️	none
🧪	test tube	test_tube	Objects	🧪	none
🧫	petri dish	petri_dish	Objects	🧫	none
🧬	dna	dna	Objects	🧬	none
🔬	microscope	microscope	Objects	🔬	none
🔭	telescope	telescope	Objects	🔭	none
📡	satellite antenna	satellite	Objects	📡	none
💉	syringe	syringe	Objects	💉	none
🩸	drop of blood	drop_of_blood	Objects	🩸	none
💊	pill	pill	Objects	💊	none
🩹	adhesive bandage	adhesive_bandage	Objects	🩹	none
🩼	crutch	crutch	Objects	🩼	none
🩺	stethoscope	stethoscope	Objects	🩺	none
🩻	x-ray	x_ray	Objects	🩻	none
🚪	door	door	Objects	🚪	none
🛗	elevator	elevator	Objects	🛗	none
🪞	mirror	mirror	Objects	🪞	none
🪟	window	window	Objects	🪟	none
🛏️	bed	bed	Objects	🛏️	none
🛋️	couch and lamp	couch_and_lamp	Objects	🛋️	none
🪑	chair	chair	Objects	🪑	none
🚽	toilet	toilet	Objects	🚽	none
🪠	plunger	plunger	Objects	🪠	none
🚿	shower	shower	Objects	🚿	none
🛁	bathtub	bathtub	Objects	🛁	none
🪤	mouse trap	mouse_trap	Objects	🪤	none
🪒	razor	razor	Objects	🪒	none
🧴	lotion bottle	lotion_bottle	Objects	🧴	none
🧷	safety pin	safety_pin	Objects	🧷	none
🧹	broom	broom	Objects	🧹	none
🧺	basket	basket	Objects	🧺	none
🧻	roll of paper	roll_of_paper	Objects	🧻	none
🪣	bucket	bucket	Objects	🪣	none
🧼	soap	soap	Objects	🧼	none
🫧	bubbles	bubbles	Objects	🫧	none
🪥	toothbrush	toothbrush	Objects	🪥	none
🧽	sponge	sponge	Objects	🧽	none
🧯	fire extinguisher	fire_extinguisher	Objects	🧯	none
🛒	shopping cart	shopping_cart	Objects	🛒	none
🚬	cigarette	smoking	Objects	🚬	none
⚰️	coffin	coffin	Objects	⚰️	none
🪦	headstone	headstone	Objects	🪦	none
⚱️	funeral urn	funeral_urn	Objects	⚱️	none
🧿	nazar amulet	nazar_amulet	Objects	🧿	none
🪬	hamsa	hamsa	Objects	🪬	none
🗿	moai	moyai	Objects	🗿	none
🪧	placard	placard	Objects	🪧	none
🪪	identification card	identification_card	Objects	🪪	none
🏧	ATM sign	atm	Symbols	🏧	none
🚮	litter in bin sign	put_litter_in_its_place	Symbols	🚮	none
🚰	potable water	potable_water	Symbols	🚰	none
♿	wheelchair symbol	wheelchair	Symbols	♿	none
🚹	men’s room	mens	Symbols	🚹	none
🚺	women’s room	womens	Symbols	🚺	none
🚻	restroom	restroom	Symbols	🚻	none
🚼	baby symbol	baby_symbol	Symbols	🚼	none
🚾	water closet	wc	Symbols	🚾	none
🛂	passport control	passport_control	Symbols	🛂	none
🛃	customs	customs	Symbols	🛃	none
🛄	baggage claim	baggage_claim	Symbols	🛄	none
🛅	left luggage	left_luggage	Symbols	🛅	none
⚠️	warning	warning	Symbols	⚠️	none
🚸	children crossing	children_crossing	Symbols	🚸	none
⛔	no entry	no_entry	Symbols	⛔	none
🚫	prohibited	no_entry_sign	Symbols	🚫	none
🚳	no bicycles	no_bicycles	Symbols	🚳	none
🚭	no smoking	no_smoking	Symbols	🚭	none
🚯	no littering	do_not_litter	Symbols	🚯	none
🚱	non-potable water	non-potable_water	Symbols	🚱	none
🚷	no pedestrians	no_pedestrians	Symbols	🚷	none
📵	no mobile phones	no_mobile_phones	Symbols	📵	none
🔞	no one under eighteen	underage	Symbols	🔞	none
☢️	radioactive	radioactive	Symbols	☢️	none
☣️	biohazard	biohazard	Symbols	☣️	none
⬆️	up arrow	arrow_up	Symbols	⬆️	none
↗️	up-right arrow	arrow_upper_right	Symbols	↗️	none
➡️	right arrow	arrow_right	Symbols	➡️	none
↘️	down-right arrow	arrow_lower_right	Symbols	↘️	none
⬇️	down arrow	arrow_down	Symbols	⬇️	none
↙️	down-left arrow	arrow_lower_left	Symbols	↙️	none
⬅️	left arrow	arrow_left	Symbols	⬅️	none
↖️	up-left arrow	arrow_upper_left	Symbols	↖️	none
↕️	up-down arrow	arrow_up_down	Symbols	↕️	none
↔️	left-right arrow	left_right_arrow	Symbols	↔️	none
↩️	right arrow curving left	leftwards_arrow_with_hook	Symbols	↩️	none
↪️	left arrow curving right	arrow_right_hook	Symbols	↪️	none
⤴️	right arrow curving up	arrow_heading_up	Symbols	⤴️	none
⤵️	right arrow curving down	arrow_heading_down	Symbols	⤵️	none
🔃	clockwise vertical arrows	arrows_clockwise	Symbols	🔃	none
🔄	counterclockwise arrows button	arrows_counterclockwise	Symbols	🔄	none
🔙	BACK arrow	back	Symbols	🔙	none
🔚	END arrow	end	Symbols	🔚	none
🔛	ON! arrow	on	Symbols	🔛	none
🔜	SOON arrow	soon	Symbols	🔜	none
🔝	TOP arrow	top	Symbols	🔝	none
🛐	place of worship	place_of_worship	Symbols	🛐	none
⚛️	atom symbol	atom_symbol	Symbols	⚛️	none
🕉️	om	om	Symbols	🕉️	none
✡️	star of David	star_of_david	Symbols	✡️	none
☸️	wheel of dharma	wheel_of_dharma	Symbols	☸️	none
☯️	yin yang	yin_yang	Symbols	☯️	none
✝️	latin cross	latin_cross	Symbols	✝️	none
☦️	orthodox cross	orthodox_cross	Symbols	☦️	none
☪️	star and crescent	star_and_crescent	Symbols	☪️	none
☮️	peace symbol	peace_symbol	Symbols	☮️	none
🕎	menorah	menorah	Symbols	🕎	none
🔯	dotted six-pointed star	six_pointed_star	Symbols	🔯	none
🪯	khanda	khanda	Symbols	🪯	none
♈	Aries	aries	Symbols	♈	none
♉	Taurus	taurus	Symbols	♉	none
♊	Gemini	gemini	Symbols	♊	none
♋	Cancer	cancer	Symbols	♋	none
♌	Leo	leo	Symbols	♌	none
♍	Virgo	virgo	Symbols	♍	none
♎	Libra	libra	Symbols	♎	none
♏	Scorpio	scorpius	Symbols	♏	none
♐	Sagittarius	sagittarius	Symbols	♐	none
♑	Capricorn	capricorn	Symbols	♑	none
♒	Aquarius	aquarius	Symbols	♒	none
♓	Pisces	pisces	Symbols	♓	none
⛎	Ophiuchus	ophiuchus	Symbols	⛎	none
🔀	shuffle tracks button	twisted_rightwards_arrows	Symbols	🔀	none
🔁	repeat button	repeat	Symbols	🔁	none
🔂	repeat single button	repeat_one	Symbols	🔂	none
▶️	play button	arrow_forward	Symbols	▶️	none
⏩	fast-forward button	fast_forward	Symbols	⏩	none
⏭️	next track button	next_track_button	Symbols	⏭️	none
⏯️	play or pause button	play_or_pause_button	Symbols	⏯️	none
◀️	reverse button	arrow_backward	Symbols	◀️	none
⏪	fast reverse button	rewind	Symbols	⏪	none
⏮️	last track button	previous_track_button	Symbols	⏮️	none
🔼	upwards button	arrow_up_small	Symbols	🔼	none
⏫	fast up button	arrow_double_up	Symbols	⏫	none
🔽	downwards button	arrow_down_small	Symbols	🔽	none
